file,line,col,kind,text,raw_snippet
frontend/src/pages/admin/AdminCoursesPage.tsx,384,99,string_single,AdminCoursesPage_381_image_url_7a3e5b90a0,'AdminCoursesPage_381_image_url_7a3e5b90a0'
frontend/src/pages/admin/AdminCoursesPage.tsx,386,27,string_double,input-pro mt-1.5 w-full font-mono text-xs,"""input-pro mt-1.5 w-full font-mono text-xs"""
frontend/src/pages/admin/AdminCoursesPage.tsx,391,28,string_double,sm:col-span-2 rounded-2xl border border-slate-200/90 bg-slate-50/70 p-4,"""sm:col-span-2 rounded-2xl border border-slate-200/90 bg-slate-50/70 p-4"""
frontend/src/pages/admin/AdminCoursesPage.tsx,392,30,string_double,flex flex-wrap items-end justify-between gap-3,"""flex flex-wrap items-end justify-between gap-3"""
frontend/src/pages/admin/AdminCoursesPage.tsx,394,36,string_double,text-xs font-semibold uppercase tracking-wider text-slate-500,"""text-xs font-semibold uppercase tracking-wider text-slate-500"""
frontend/src/pages/admin/AdminCoursesPage.tsx,394,103,string_single,AdminCoursesPage_391_slide_images_7ff457e52d,'AdminCoursesPage_391_slide_images_7ff457e52d'
frontend/src/pages/admin/AdminCoursesPage.tsx,395,32,string_double,mt-1 max-w-xl text-[11px] leading-relaxed text-slate-500,"""mt-1 max-w-xl text-[11px] leading-relaxed text-slate-500"""
frontend/src/pages/admin/AdminCoursesPage.tsx,399,32,string_double,flex flex-wrap gap-2,"""flex flex-wrap gap-2"""
frontend/src/pages/admin/AdminCoursesPage.tsx,402,26,string_double,file,"""file"""
frontend/src/pages/admin/AdminCoursesPage.tsx,403,28,string_double,image/*,"""image/*"""
frontend/src/pages/admin/AdminCoursesPage.tsx,405,31,string_double,hidden,"""hidden"""
frontend/src/pages/admin/AdminCoursesPage.tsx,409,26,string_double,button,"""button"""
frontend/src/pages/admin/AdminCoursesPage.tsx,410,29,string_double,secondary,"""secondary"""
frontend/src/pages/admin/AdminCoursesPage.tsx,411,31,string_double,!rounded-lg !py-2 !text-xs,"""!rounded-lg !py-2 !text-xs"""
frontend/src/pages/admin/AdminCoursesPage.tsx,414,42,string_double,mr-1 inline h-3.5 w-3.5,"""mr-1 inline h-3.5 w-3.5"""
frontend/src/pages/admin/AdminCoursesPage.tsx,418,34,string_double,button,"""button"""
frontend/src/pages/admin/AdminCoursesPage.tsx,418,51,string_double,secondary,"""secondary"""
frontend/src/pages/admin/AdminCoursesPage.tsx,418,73,string_double,!rounded-lg !py-2 !text-xs,"""!rounded-lg !py-2 !text-xs"""
frontend/src/pages/admin/AdminCoursesPage.tsx,424,46,string_double,mt-3 text-xs font-medium text-red-600,"""mt-3 text-xs font-medium text-red-600"""
frontend/src/pages/admin/AdminCoursesPage.tsx,426,31,string_double,mt-4 flex max-h-56 flex-col gap-2 overflow-y-auto,"""mt-4 flex max-h-56 flex-col gap-2 overflow-y-auto"""
frontend/src/pages/admin/AdminCoursesPage.tsx,430,33,string_double,flex items-center gap-3 rounded-xl border border-slate-200 bg-white p-2 pr-3,"""flex items-center gap-3 rounded-xl border border-slate-200 bg-white p-2 pr-3"""
frontend/src/pages/admin/AdminCoursesPage.tsx,432,55,string_double,h-14 w-24 shrink-0 rounded-lg object-cover ring-1 ring-slate-200,"""h-14 w-24 shrink-0 rounded-lg object-cover ring-1 ring-slate-200"""
frontend/src/pages/admin/AdminCoursesPage.tsx,433,39,string_double,min-w-0 flex-1 text-xs font-medium text-slate-600,"""min-w-0 flex-1 text-xs font-medium text-slate-600"""
frontend/src/pages/admin/AdminCoursesPage.tsx,434,28,string_single,ui_courses_slide_label,'ui_courses_slide_label'
frontend/src/pages/admin/AdminCoursesPage.tsx,436,38,string_double,flex shrink-0 gap-1,"""flex shrink-0 gap-1"""
frontend/src/pages/admin/AdminCoursesPage.tsx,438,32,string_double,button,"""button"""
frontend/src/pages/admin/AdminCoursesPage.tsx,439,35,string_double,secondary,"""secondary"""
frontend/src/pages/admin/AdminCoursesPage.tsx,440,37,string_double,!h-8 !min-w-0 !px-2 !py-0,"""!h-8 !min-w-0 !px-2 !py-0"""
frontend/src/pages/admin/AdminCoursesPage.tsx,441,38,string_double,Move up,"""Move up"""
frontend/src/pages/admin/AdminCoursesPage.tsx,445,48,string_double,h-4 w-4,"""h-4 w-4"""
frontend/src/pages/admin/AdminCoursesPage.tsx,448,32,string_double,button,"""button"""
frontend/src/pages/admin/AdminCoursesPage.tsx,449,35,string_double,secondary,"""secondary"""
frontend/src/pages/admin/AdminCoursesPage.tsx,450,37,string_double,!h-8 !min-w-0 !px-2 !py-0,"""!h-8 !min-w-0 !px-2 !py-0"""
frontend/src/pages/admin/AdminCoursesPage.tsx,451,38,string_double,Move down,"""Move down"""
frontend/src/pages/admin/AdminCoursesPage.tsx,455,50,string_double,h-4 w-4,"""h-4 w-4"""
frontend/src/pages/admin/AdminCoursesPage.tsx,458,32,string_double,button,"""button"""
frontend/src/pages/admin/AdminCoursesPage.tsx,459,35,string_double,secondary,"""secondary"""
frontend/src/pages/admin/AdminCoursesPage.tsx,460,37,string_double,!h-8 !border-red-200 !px-2 !text-red-800 hover:!bg-red-50,"""!h-8 !border-red-200 !px-2 !text-red-800 hover:!bg-red-50"""
frontend/src/pages/admin/AdminCoursesPage.tsx,461,38,string_double,Remove slide,"""Remove slide"""
frontend/src/pages/admin/AdminCoursesPage.tsx,464,45,string_double,h-4 w-4,"""h-4 w-4"""
frontend/src/pages/admin/AdminCoursesPage.tsx,473,35,string_double,mt-4 text-sm font-medium text-red-600,"""mt-4 text-sm font-medium text-red-600"""
frontend/src/pages/admin/AdminCoursesPage.tsx,474,26,string_double,mt-8 flex flex-wrap gap-3,"""mt-8 flex flex-wrap gap-3"""
frontend/src/pages/admin/AdminCoursesPage.tsx,475,26,string_double,button,"""button"""
frontend/src/pages/admin/AdminCoursesPage.tsx,478,26,string_double,button,"""button"""
frontend/src/pages/admin/AdminCoursesPage.tsx,478,43,string_double,secondary,"""secondary"""
frontend/src/pages/admin/AdminDashboardPage.tsx,1,26,string_single,@tanstack/react-query,'@tanstack/react-query'
frontend/src/pages/admin/AdminDashboardPage.tsx,47,16,string_single,ui_metric_published_courses,'ui_metric_published_courses'
frontend/src/pages/admin/AdminDashboardPage.tsx,48,16,string_single,ui_metric_total_courses,'ui_metric_total_courses'
frontend/src/pages/admin/AdminDashboardPage.tsx,49,16,string_single,ui_metric_categories,'ui_metric_categories'
frontend/src/pages/admin/AdminDashboardPage.tsx,50,16,string_single,ui_metric_demo_enrollments,'ui_metric_demo_enrollments'
frontend/src/pages/admin/AdminDashboardPage.tsx,51,16,string_single,ui_metric_certificates_issued,'ui_metric_certificates_issued'
frontend/src/pages/admin/AdminDashboardPage.tsx,52,16,string_single,ui_metric_media_assets,'ui_metric_media_assets'
frontend/src/pages/admin/AdminDashboardPage.tsx,53,16,string_single,ui_metric_tests_configured,'ui_metric_tests_configured'
frontend/src/pages/admin/AdminDashboardPage.tsx,54,16,string_single,ui_metric_announcements,'ui_metric_announcements'
frontend/src/pages/admin/AdminDashboardPage.tsx,55,16,string_single,ui_metric_orders_local,'ui_metric_orders_local'
frontend/src/pages/admin/AdminDashboardPage.tsx,60,21,string_double,font-display text-3xl font-bold tracking-tight text-brand-900,"""font-display text-3xl font-bold tracking-tight text-brand-900"""
frontend/src/pages/admin/AdminDashboardPage.tsx,60,88,string_single,AdminDashboardPage_59_overview_70114f29ad,'AdminDashboardPage_59_overview_70114f29ad'
frontend/src/pages/admin/AdminDashboardPage.tsx,61,20,string_double,mt-2 text-sm text-slate-600,"""mt-2 text-sm text-slate-600"""
frontend/src/pages/admin/AdminDashboardPage.tsx,61,53,string_single,ui_admin_dashboard_subtitle,'ui_admin_dashboard_subtitle'
frontend/src/pages/admin/AdminDashboardPage.tsx,64,24,string_double,mt-8 flex items-center gap-3 text-sm text-slate-500,"""mt-8 flex items-center gap-3 text-sm text-slate-500"""
frontend/src/pages/admin/AdminDashboardPage.tsx,65,39,string_single,ui_spinner_loading_metrics,'ui_spinner_loading_metrics'
frontend/src/pages/admin/AdminDashboardPage.tsx,66,20,string_single,AdminDashboardPage_67_loading_metrics_2623c58c65,'AdminDashboardPage_67_loading_metrics_2623c58c65'
frontend/src/pages/admin/AdminDashboardPage.tsx,70,22,string_double,mt-10 grid gap-5 sm:grid-cols-2 xl:grid-cols-4,"""mt-10 grid gap-5 sm:grid-cols-2 xl:grid-cols-4"""
frontend/src/pages/admin/AdminDashboardPage.tsx,75,27,string_double,"rounded-2xl border border-slate-200/80 bg-white p-6 shadow-[0_2px_8px_rgba(15,23,42,0.04),0_16px_40px_-24px_rgba(15,23,42,0.15)]","""rounded-2xl border border-slate-200/80 bg-white p-6 shadow-[0_2px_8px_rgba(15,23,42,0.04),0_16px_40px_-24px_rgba(15,23,"
frontend/src/pages/admin/AdminDashboardPage.tsx,77,37,string_double,h-3 w-24,"""h-3 w-24"""
frontend/src/pages/admin/AdminDashboardPage.tsx,78,37,string_double,mt-4 h-10 w-16,"""mt-4 h-10 w-16"""
frontend/src/pages/admin/AdminDashboardPage.tsx,84,27,string_double,"rounded-2xl border border-slate-200/80 bg-white p-6 shadow-[0_2px_8px_rgba(15,23,42,0.04),0_16px_40px_-24px_rgba(15,23,42,0.15)]","""rounded-2xl border border-slate-200/80 bg-white p-6 shadow-[0_2px_8px_rgba(15,23,42,0.04),0_16px_40px_-24px_rgba(15,23,"
frontend/src/pages/admin/AdminDashboardPage.tsx,86,30,string_double,text-[11px] font-semibold uppercase tracking-[0.15em] text-slate-500,"""text-[11px] font-semibold uppercase tracking-[0.15em] text-slate-500"""
frontend/src/pages/admin/AdminDashboardPage.tsx,87,30,string_double,mt-3 font-display text-3xl font-bold text-brand-900,"""mt-3 font-display text-3xl font-bold text-brand-900"""
frontend/src/pages/admin/AdminDashboardPage.tsx,92,22,string_double,mt-10 rounded-2xl border border-amber-200/60 bg-gradient-to-br from-amber-50 to-orange-50/40 p-6 text-sm text-amber-950 shadow-sm,"""mt-10 rounded-2xl border border-amber-200/60 bg-gradient-to-br from-amber-50 to-orange-50/40 p-6 text-sm text-amber-950"
frontend/src/pages/admin/AdminDashboardPage.tsx,93,27,string_double,font-semibold,"""font-semibold"""
frontend/src/pages/admin/AdminDashboardPage.tsx,93,46,string_single,AdminDashboardPage_94_frontend_prototype_23b65971f6,'AdminDashboardPage_94_frontend_prototype_23b65971f6'
frontend/src/pages/admin/AdminDashboardPage.tsx,93,114,string_single,ui_admin_data_lives_in,'ui_admin_data_lives_in'
frontend/src/pages/admin/AdminDashboardPage.tsx,94,25,string_double,rounded-md bg-white/90 px-1.5 py-0.5 text-xs,"""rounded-md bg-white/90 px-1.5 py-0.5 text-xs"""
frontend/src/pages/admin/AdminDashboardPage.tsx,94,75,string_single,AdminDashboardPage_95_localstorage_801dab6669,'AdminDashboardPage_95_localstorage_801dab6669'
frontend/src/pages/admin/AdminDashboardPage.tsx,94,149,string_double,text-xs,"""text-xs"""
frontend/src/pages/admin/AdminDashboardPage.tsx,94,162,string_single,AdminDashboardPage_95_abc_portal_2a6ce68b12,'AdminDashboardPage_95_abc_portal_2a6ce68b12'
frontend/src/pages/admin/AdminDashboardPage.tsx,94,222,string_single,ui_admin_use,'ui_admin_use'
frontend/src/pages/admin/AdminDashboardPage.tsx,95,27,string_double,font-semibold,"""font-semibold"""
frontend/src/pages/admin/AdminDashboardPage.tsx,95,46,string_single,AdminDashboardPage_96_courses_e84808c320,'AdminDashboardPage_96_courses_e84808c320'
frontend/src/pages/admin/AdminDashboardPage.tsx,95,119,string_double,font-semibold,"""font-semibold"""
frontend/src/pages/admin/AdminDashboardPage.tsx,95,138,string_single,AdminDashboardPage_96_media_62971eb786,'AdminDashboardPage_96_media_62971eb786'
frontend/src/pages/admin/AdminDashboardPage.tsx,95,209,string_double,font-semibold,"""font-semibold"""
frontend/src/pages/admin/AdminDashboardPage.tsx,95,228,string_single,AdminDashboardPage_96_tests_3f9f2bcbf7,'AdminDashboardPage_96_tests_3f9f2bcbf7'
frontend/src/pages/admin/AdminDashboardPage.tsx,96,27,string_double,font-semibold,"""font-semibold"""
frontend/src/pages/admin/AdminDashboardPage.tsx,96,46,string_single,AdminDashboardPage_97_announcements_a26ca4a7de,'AdminDashboardPage_97_announcements_a26ca4a7de'
frontend/src/pages/admin/AdminDashboardPage.tsx,96,109,string_single,AdminDashboardPage_97_to_manage_records_e75aac566f,'AdminDashboardPage_97_to_manage_records_e75aac566f'
frontend/src/pages/admin/AdminDashboardPage.tsx,96,182,string_double,font-semibold,"""font-semibold"""
frontend/src/pages/admin/AdminDashboardPage.tsx,96,201,string_single,AdminDashboardPage_97_orders_3b4f8a5a77,'AdminDashboardPage_97_orders_3b4f8a5a77'
frontend/src/pages/admin/AdminDashboardPage.tsx,96,257,string_single,ui_admin_orders_lists_suffix,'ui_admin_orders_lists_suffix'
frontend/src/pages/admin/AdminMediaPage.tsx,1,34,string_single,react,'react'
frontend/src/pages/admin/AdminMediaPage.tsx,2,42,string_single,@tanstack/react-query,'@tanstack/react-query'
frontend/src/pages/admin/AdminMediaPage.tsx,3,58,string_single,lucide-react,'lucide-react'
frontend/src/pages/admin/AdminMediaPage.tsx,13,25,string_single,kind,'kind'
frontend/src/pages/admin/AdminMediaPage.tsx,13,38,string_single,image,'image'
frontend/src/pages/admin/AdminMediaPage.tsx,13,47,string_single,audio,'audio'
frontend/src/pages/admin/AdminMediaPage.tsx,13,56,string_single,document,'document'
frontend/src/pages/admin/AdminMediaPage.tsx,13,68,string_single,other,'other'
frontend/src/pages/admin/AdminMediaPage.tsx,25,47,string_single,kind,'kind'
frontend/src/pages/admin/AdminMediaPage.tsx,25,56,string_single,image,'image'
frontend/src/pages/admin/AdminMediaPage.tsx,34,13,string_single,image,'image'
frontend/src/pages/admin/AdminMediaPage.tsx,52,43,string_single,application/octet-stream,'application/octet-stream'
frontend/src/pages/admin/AdminMediaPage.tsx,56,57,string_single,Could not read file.,'Could not read file.'
frontend/src/pages/admin/AdminMediaPage.tsx,63,11,template,media-,`media-${Date.now()}
frontend/src/pages/admin/AdminMediaPage.tsx,68,48,string_single,upload,'upload'
frontend/src/pages/admin/AdminMediaPage.tsx,68,59,string_single,url,'url'
frontend/src/pages/admin/AdminMediaPage.tsx,77,24,string_single,Remove this asset from the library?,'Remove this asset from the library?'
frontend/src/pages/admin/AdminMediaPage.tsx,85,22,string_double,flex flex-col gap-4 sm:flex-row sm:items-end sm:justify-between,"""flex flex-col gap-4 sm:flex-row sm:items-end sm:justify-between"""
frontend/src/pages/admin/AdminMediaPage.tsx,86,24,string_double,flex items-start gap-3,"""flex items-start gap-3"""
frontend/src/pages/admin/AdminMediaPage.tsx,87,26,string_double,flex h-10 w-10 shrink-0 items-center justify-center rounded-xl bg-sky-500/10 text-sky-700,"""flex h-10 w-10 shrink-0 items-center justify-center rounded-xl bg-sky-500/10 text-sky-700"""
frontend/src/pages/admin/AdminMediaPage.tsx,88,34,string_double,h-5 w-5,"""h-5 w-5"""
frontend/src/pages/admin/AdminMediaPage.tsx,91,27,string_double,font-display text-3xl font-bold text-brand-900,"""font-display text-3xl font-bold text-brand-900"""
frontend/src/pages/admin/AdminMediaPage.tsx,91,79,string_single,AdminMediaPage_90_media_library_bb9853ccd1,'AdminMediaPage_90_media_library_bb9853ccd1'
frontend/src/pages/admin/AdminMediaPage.tsx,92,26,string_double,mt-1 text-sm text-slate-600,"""mt-1 text-sm text-slate-600"""
frontend/src/pages/admin/AdminMediaPage.tsx,92,59,string_single,ui_media_intro,'ui_media_intro'
frontend/src/pages/admin/AdminMediaPage.tsx,95,22,string_double,button,"""button"""
frontend/src/pages/admin/AdminMediaPage.tsx,95,41,string_double,gap-2 self-start,"""gap-2 self-start"""
frontend/src/pages/admin/AdminMediaPage.tsx,96,27,string_double,h-4 w-4,"""h-4 w-4"""
frontend/src/pages/admin/AdminMediaPage.tsx,97,14,string_single,ui_media_add_asset,'ui_media_add_asset'
frontend/src/pages/admin/AdminMediaPage.tsx,101,22,string_double,mt-10 overflow-x-auto rounded-2xl border border-slate-200/80 bg-white shadow-sm,"""mt-10 overflow-x-auto rounded-2xl border border-slate-200/80 bg-white shadow-sm"""
frontend/src/pages/admin/AdminMediaPage.tsx,102,26,string_double,min-w-full text-left text-sm,"""min-w-full text-left text-sm"""
frontend/src/pages/admin/AdminMediaPage.tsx,104,27,string_double,border-b border-slate-200 bg-slate-50/90 text-[11px] font-semibold uppercase tracking-[0.12em] text-slate-500,"""border-b border-slate-200 bg-slate-50/90 text-[11px] font-semibold uppercase tracking-[0.12em] text-slate-500"""
frontend/src/pages/admin/AdminMediaPage.tsx,105,29,string_double,px-4 py-3 w-14,"""px-4 py-3 w-14"""
frontend/src/pages/admin/AdminMediaPage.tsx,106,29,string_double,px-4 py-3,"""px-4 py-3"""
frontend/src/pages/admin/AdminMediaPage.tsx,106,44,string_single,AdminMediaPage_107_label_f86046f746,'AdminMediaPage_107_label_f86046f746'
frontend/src/pages/admin/AdminMediaPage.tsx,107,29,string_double,px-4 py-3,"""px-4 py-3"""
frontend/src/pages/admin/AdminMediaPage.tsx,107,44,string_single,AdminMediaPage_108_type_f2c290ddff,'AdminMediaPage_108_type_f2c290ddff'
frontend/src/pages/admin/AdminMediaPage.tsx,108,29,string_double,px-4 py-3,"""px-4 py-3"""
frontend/src/pages/admin/AdminMediaPage.tsx,108,44,string_single,AdminMediaPage_109_source_5697c8134a,'AdminMediaPage_109_source_5697c8134a'
frontend/src/pages/admin/AdminMediaPage.tsx,109,29,string_double,px-4 py-3,"""px-4 py-3"""
frontend/src/pages/admin/AdminMediaPage.tsx,109,44,string_single,AdminMediaPage_110_preview_url_f84e5fe94e,'AdminMediaPage_110_preview_url_f84e5fe94e'
frontend/src/pages/admin/AdminMediaPage.tsx,110,29,string_double,px-4 py-3,"""px-4 py-3"""
frontend/src/pages/admin/AdminMediaPage.tsx,110,44,string_single,AdminMediaPage_111_added_54c108b6a7,'AdminMediaPage_111_added_54c108b6a7'
frontend/src/pages/admin/AdminMediaPage.tsx,111,29,string_double,px-4 py-3 text-right,"""px-4 py-3 text-right"""
frontend/src/pages/admin/AdminMediaPage.tsx,111,55,string_single,AdminMediaPage_112_action_870260a977,'AdminMediaPage_112_action_870260a977'
frontend/src/pages/admin/AdminMediaPage.tsx,117,43,string_double,px-4 py-12 text-center text-slate-500,"""px-4 py-12 text-center text-slate-500"""
frontend/src/pages/admin/AdminMediaPage.tsx,123,43,string_double,px-4 py-12 text-center text-slate-500,"""px-4 py-12 text-center text-slate-500"""
frontend/src/pages/admin/AdminMediaPage.tsx,124,22,string_single,ui_media_empty,'ui_media_empty'
frontend/src/pages/admin/AdminMediaPage.tsx,129,42,string_double,border-b border-slate-100 last:border-0 hover:bg-slate-50/80,"""border-b border-slate-100 last:border-0 hover:bg-slate-50/80"""
frontend/src/pages/admin/AdminMediaPage.tsx,130,33,string_double,px-4 py-3,"""px-4 py-3"""
frontend/src/pages/admin/AdminMediaPage.tsx,132,57,string_double,h-10 w-10 rounded-lg object-cover ring-1 ring-slate-200,"""h-10 w-10 rounded-lg object-cover ring-1 ring-slate-200"""
frontend/src/pages/admin/AdminMediaPage.tsx,134,39,string_double,flex h-10 w-10 items-center justify-center rounded-lg bg-slate-100 text-[10px] text-slate-500,"""flex h-10 w-10 items-center justify-center rounded-lg bg-slate-100 text-[10px] text-slate-500"""
frontend/src/pages/admin/AdminMediaPage.tsx,139,33,string_double,px-4 py-3 font-medium text-brand-900,"""px-4 py-3 font-medium text-brand-900"""
frontend/src/pages/admin/AdminMediaPage.tsx,140,33,string_double,px-4 py-3 capitalize text-slate-600,"""px-4 py-3 capitalize text-slate-600"""
frontend/src/pages/admin/AdminMediaPage.tsx,141,33,string_double,px-4 py-3 text-slate-600,"""px-4 py-3 text-slate-600"""
frontend/src/pages/admin/AdminMediaPage.tsx,142,35,string_single,upload,'upload'
frontend/src/pages/admin/AdminMediaPage.tsx,142,77,string_single,ui_media_upload,'ui_media_upload'
frontend/src/pages/admin/AdminMediaPage.tsx,142,100,string_single,ui_media_url,'ui_media_url'
frontend/src/pages/admin/AdminMediaPage.tsx,144,33,string_double,max-w-[200px] truncate px-4 py-3 font-mono text-[10px] text-slate-500,"""max-w-[200px] truncate px-4 py-3 font-mono text-[10px] text-slate-500"""
frontend/src/pages/admin/AdminMediaPage.tsx,145,67,string_single,ui_media_inline_data,'ui_media_inline_data'
frontend/src/pages/admin/AdminMediaPage.tsx,147,33,string_double,px-4 py-3 text-slate-500,"""px-4 py-3 text-slate-500"""
frontend/src/pages/admin/AdminMediaPage.tsx,148,33,string_double,px-4 py-3 text-right,"""px-4 py-3 text-right"""
frontend/src/pages/admin/AdminMediaPage.tsx,150,28,string_double,button,"""button"""
frontend/src/pages/admin/AdminMediaPage.tsx,151,31,string_double,secondary,"""secondary"""
frontend/src/pages/admin/AdminMediaPage.tsx,152,33,string_double,!rounded-lg !border-red-200 !py-1.5 !text-xs !text-red-800,"""!rounded-lg !border-red-200 !py-1.5 !text-xs !text-red-800"""
frontend/src/pages/admin/AdminMediaPage.tsx,155,41,string_double,h-3.5 w-3.5,"""h-3.5 w-3.5"""
frontend/src/pages/admin/AdminMediaPage.tsx,166,27,string_double,Add media asset,"""Add media asset"""
frontend/src/pages/admin/AdminMediaPage.tsx,167,26,string_double,space-y-6,"""space-y-6"""
frontend/src/pages/admin/AdminMediaPage.tsx,168,28,string_double,rounded-xl border border-slate-200 bg-slate-50/80 p-4,"""rounded-xl border border-slate-200 bg-slate-50/80 p-4"""
frontend/src/pages/admin/AdminMediaPage.tsx,169,28,string_double,text-xs font-semibold uppercase tracking-wider text-slate-500,"""text-xs font-semibold uppercase tracking-wider text-slate-500"""
frontend/src/pages/admin/AdminMediaPage.tsx,169,95,string_single,AdminMediaPage_168_upload_file_cd5a443e57,'AdminMediaPage_168_upload_file_cd5a443e57'
frontend/src/pages/admin/AdminMediaPage.tsx,170,41,string_double,file,"""file"""
frontend/src/pages/admin/AdminMediaPage.tsx,170,55,string_double,"image/*,audio/*,.pdf,.mp3,.wav,.m4a","""image/*,audio/*,.pdf,.mp3,.wav,.m4a"""
frontend/src/pages/admin/AdminMediaPage.tsx,170,103,string_double,sr-only,"""sr-only"""
frontend/src/pages/admin/AdminMediaPage.tsx,171,28,string_double,mt-2 text-xs text-slate-500,"""mt-2 text-xs text-slate-500"""
frontend/src/pages/admin/AdminMediaPage.tsx,174,41,string_double,mt-2 text-sm font-medium text-red-600,"""mt-2 text-sm font-medium text-red-600"""
frontend/src/pages/admin/AdminMediaPage.tsx,175,28,string_double,button,"""button"""
frontend/src/pages/admin/AdminMediaPage.tsx,175,45,string_double,secondary,"""secondary"""
frontend/src/pages/admin/AdminMediaPage.tsx,175,67,string_double,mt-3 gap-2,"""mt-3 gap-2"""
frontend/src/pages/admin/AdminMediaPage.tsx,176,35,string_double,h-4 w-4,"""h-4 w-4"""
frontend/src/pages/admin/AdminMediaPage.tsx,181,28,string_double,relative text-center text-xs font-medium text-slate-400,"""relative text-center text-xs font-medium text-slate-400"""
frontend/src/pages/admin/AdminMediaPage.tsx,182,31,string_double,relative z-10 bg-white px-2,"""relative z-10 bg-white px-2"""
frontend/src/pages/admin/AdminMediaPage.tsx,182,64,string_single,AdminMediaPage_181_or_link_externally_ffc16b91f5,'AdminMediaPage_181_or_link_externally_ffc16b91f5'
frontend/src/pages/admin/AdminMediaPage.tsx,183,30,string_double,absolute left-0 right-0 top-1/2 z-0 h-px bg-slate-200,"""absolute left-0 right-0 top-1/2 z-0 h-px bg-slate-200"""
frontend/src/pages/admin/AdminMediaPage.tsx,186,28,string_double,space-y-4,"""space-y-4"""
frontend/src/pages/admin/AdminMediaPage.tsx,188,34,string_double,text-xs font-semibold uppercase tracking-wider text-slate-500,"""text-xs font-semibold uppercase tracking-wider text-slate-500"""
frontend/src/pages/admin/AdminMediaPage.tsx,188,101,string_single,AdminMediaPage_187_label_ca62a379ec,'AdminMediaPage_187_label_ca62a379ec'
frontend/src/pages/admin/AdminMediaPage.tsx,189,34,string_double,input-pro mt-1.5 w-full,"""input-pro mt-1.5 w-full"""
frontend/src/pages/admin/AdminMediaPage.tsx,189,129,string_double,Hero image — OSHA module,"""Hero image — OSHA module"""
frontend/src/pages/admin/AdminMediaPage.tsx,192,34,string_double,text-xs font-semibold uppercase tracking-wider text-slate-500,"""text-xs font-semibold uppercase tracking-wider text-slate-500"""
frontend/src/pages/admin/AdminMediaPage.tsx,192,101,string_single,AdminMediaPage_191_asset_type_a556034dcf,'AdminMediaPage_191_asset_type_a556034dcf'
frontend/src/pages/admin/AdminMediaPage.tsx,193,35,string_double,input-pro mt-1.5 w-full,"""input-pro mt-1.5 w-full"""
frontend/src/pages/admin/AdminMediaPage.tsx,193,128,string_single,kind,'kind'
frontend/src/pages/admin/AdminMediaPage.tsx,202,34,string_double,text-xs font-semibold uppercase tracking-wider text-slate-500,"""text-xs font-semibold uppercase tracking-wider text-slate-500"""
frontend/src/pages/admin/AdminMediaPage.tsx,202,101,string_single,AdminMediaPage_201_url_https_or_data_from_upload_above_6226707a13,'AdminMediaPage_201_url_https_or_data_from_upload_above_6226707a13'
frontend/src/pages/admin/AdminMediaPage.tsx,204,29,string_double,input-pro mt-1.5 min-h-[72px] w-full resize-y font-mono text-xs,"""input-pro mt-1.5 min-h-[72px] w-full resize-y font-mono text-xs"""
frontend/src/pages/admin/AdminMediaPage.tsx,215,26,string_double,mt-8 flex gap-3,"""mt-8 flex gap-3"""
frontend/src/pages/admin/AdminMediaPage.tsx,216,26,string_double,button,"""button"""
frontend/src/pages/admin/AdminMediaPage.tsx,219,26,string_double,button,"""button"""
frontend/src/pages/admin/AdminMediaPage.tsx,219,43,string_double,secondary,"""secondary"""
frontend/src/pages/admin/AdminOrdersPage.tsx,1,26,string_single,react,'react'
frontend/src/pages/admin/AdminOrdersPage.tsx,2,42,string_single,@tanstack/react-query,'@tanstack/react-query'
frontend/src/pages/admin/AdminOrdersPage.tsx,3,29,string_single,lucide-react,'lucide-react'
frontend/src/pages/admin/AdminOrdersPage.tsx,11,50,string_single,currency,'currency'
frontend/src/pages/admin/AdminOrdersPage.tsx,11,72,string_single,USD,'USD'
frontend/src/pages/admin/AdminOrdersPage.tsx,29,22,string_double,flex items-start gap-3,"""flex items-start gap-3"""
frontend/src/pages/admin/AdminOrdersPage.tsx,30,24,string_double,flex h-10 w-10 shrink-0 items-center justify-center rounded-xl bg-sky-500/10 text-sky-700,"""flex h-10 w-10 shrink-0 items-center justify-center rounded-xl bg-sky-500/10 text-sky-700"""
frontend/src/pages/admin/AdminOrdersPage.tsx,31,34,string_double,h-5 w-5,"""h-5 w-5"""
frontend/src/pages/admin/AdminOrdersPage.tsx,34,25,string_double,font-display text-3xl font-bold text-brand-900,"""font-display text-3xl font-bold text-brand-900"""
frontend/src/pages/admin/AdminOrdersPage.tsx,34,77,string_single,AdminOrdersPage_33_orders_8898490306,'AdminOrdersPage_33_orders_8898490306'
frontend/src/pages/admin/AdminOrdersPage.tsx,35,24,string_double,mt-1 text-sm text-slate-600,"""mt-1 text-sm text-slate-600"""
frontend/src/pages/admin/AdminOrdersPage.tsx,41,22,string_double,mt-10 overflow-x-auto rounded-2xl border border-slate-200/80 bg-white shadow-sm,"""mt-10 overflow-x-auto rounded-2xl border border-slate-200/80 bg-white shadow-sm"""
frontend/src/pages/admin/AdminOrdersPage.tsx,42,26,string_double,min-w-full text-left text-sm,"""min-w-full text-left text-sm"""
